marina311;Russia;1603;1603;1319238028
ambica;OTHER;1602;1667;1545896991
filler_text;OTHER;1528;1528;1483577283
lmarioza;Brazil;1583;1620;1499688111
baker221;OTHER;1849;1849;1547219004
sfialok98;India;1919;2036;1502971145
coyorkdow;OTHER;1614;1620;1516344787
Love.cxlove;OTHER;1780;1780;1374028751
MrMT;Argentina;1713;1733;1277824886
All_Alone_With_You;OTHER;1920;1920;1413432303
OOOOOrzzzzz;OTHER;1728;1728;1381397678
naruszko.adrian;OTHER;1605;1738;1384000552
_Mashiro;China;1736;1736;1470888834
Fedyarer;Russia;1907;1907;1267708405
thunderstorm;OTHER;1521;1521;1409985638
Cat1;China;1719;1719;1404629185
MZAZ;OTHER;1502;1502;1401890638
tutubalin;OTHER;1593;1593;1336659066
timmy;Ukraine;1744;1793;1270738345
cyq;OTHER;1562;1672;1363534174
qjx1113;China;1662;1662;1500608738
lk_ZeroMaker;China;2425;2425;1540777852
pun97it;OTHER;1639;1639;1497093870
Viator;Malaysia;1515;1611;1322910212
Syloviaely;China;3274;3274;1412401120
unlucky14;OTHER;1504;1648;1328854308
upbeat;Bangladesh;1618;1618;1479115575
milenkoviclazar;Serbia;1867;1927;1319385123
ExplodingSnek;OTHER;1530;1530;1565284750
Korvin79;United States;1933;1933;1356383002
abandon;OTHER;1630;1630;1428932600
annihilation666;Colombia;1926;1990;1502385349
yashpal1995;India;1953;1953;1363555843
Chromefish;China;1657;1692;1348839948
jiangxiong;China;1505;1505;1335077387
LoveTrang;Vietnam;1657;1767;1462992592
william555;OTHER;1541;1541;1560578776
imamit;India;1939;1978;1420706942
ts_;Japan;1536;1578;1512190614
da32s1da;China;1784;1784;1522671539
DartJaf;OTHER;1799;1873;1425596568
andris95;Ukraine;1660;1660;1384893063
Snipx;Belarus;2001;2145;1266157772
zec23456;OTHER;1902;2084;1350797590
arjun_pili;OTHER;1536;1536;1528115853
wudixixi;China;1641;1641;1551773068
otamay;OTHER;1757;1757;1557739944
insert;United States;1676;1699;1316098059
TheTerminalGuy;India;1944;2043;1351839563
Nightfury18;India;1721;1721;1469869110
Lanfeust;France;1550;1550;1542355441
summer_gba;OTHER;1572;1572;1312714683
reshke;OTHER;1900;1900;1474633495
wiIyin;OTHER;1800;1800;1410522873
enpixi;OTHER;1803;1803;1395415103
scau_support14;OTHER;1954;1954;1518757949
kkkkk11;OTHER;1921;1921;1555826761
ahoraSoyPeor;Colombia;1989;1990;1417461769
sc1dylanpno;OTHER;1786;1786;1522770213
H3X;OTHER;1767;1828;1340281616
HaveBeenGrayFor3Years;OTHER;1745;1765;1538914535
Staticity;United States;1530;1599;1375547293
bcabcabc;OTHER;1606;1606;1517235511
RockLeeVSGaaraAMV;OTHER;1518;1593;1542554639
Horia16;Romania;1703;1835;1422891526
ars;OTHER;1505;1535;1353127748
BALDA_AMAR;OTHER;1538;2049;1470119600
c4big2;South Korea;1549;1659;1396194977
1306100011;OTHER;1700;1709;1394980246
ACMrewriter;China;1530;1583;1494150847
kronos2000;OTHER;1623;1661;1404916788
Chipe1;India;1902;2022;1408710131
serafimkoo;Russia;1772;1772;1320501845
mmnafar;OTHER;1739;1772;1482249041
cdqpl;OTHER;2215;2215;1522760740
vcght;East Timor;1785;1868;1516683780
839105490;OTHER;1651;1736;1480247168
liskovets.borets;OTHER;1650;1650;1509126784
baozoudemolimao;OTHER;1564;1564;1532138030
I_love_your_mother;OTHER;1506;1506;1563803578
Laxus94;India;1585;1675;1379500678
4991521;China;1737;1804;1386940786
one_more_min;OTHER;1948;1948;1487394052
BilboBaggins;OTHER;1736;1736;1356565625
deity;South Korea;1655;1655;1533039980
shokrof;OTHER;1574;1591;1380398789
pavlo.liapota;Sweden;1789;1789;1558547882
QPHutu;OTHER;1612;1612;1489492155
couterattacker;OTHER;1524;1524;1474526538
dancing_with_sun;Belarus;1913;1913;1353004805
nghoangphu;Vietnam;1642;1822;1411393312
gorozinho;OTHER;1647;1647;1558264859
zjwoody;OTHER;1612;1748;1397366614
GabrielCamargo;Brazil;1760;1819;1426267716
Boy_zwliu;OTHER;1512;1643;1350737705
Einstrasse;South Korea;1613;1634;1493870413
samatbor;OTHER;1797;1980;1383745526
Ramprosad;Bangladesh;1565;1607;1457028261
goldgenius;China;2221;2221;1475492487
SHU_Orz;China;1780;1780;1422023802
ahmed_thabet;Egypt;1814;2010;1269088862
tzc_fpc;OTHER;1743;1743;1546334779
WhiteBlackGoose;OTHER;1516;1560;1537550532
claw88;Japan;2031;2036;1474628952
cjjst123;OTHER;1514;1514;1498306857
CrazyTeaMajor;China;1604;1604;1512997986
amirhossein.sana;Iran;2202;2207;1474778511
zee_yu;China;1544;1658;1488453424
leo990629;OTHER;1738;1800;1524280726
kalq;Poland;1839;1839;1270426384
thebvog;OTHER;1719;1719;1348863061
silly_mistake;India;1528;1558;1471976858
Vid325;Croatia;1582;1608;1389967400
idy;OTHER;1629;1629;1284899242
lonelam;China;2152;2152;1473524883
hangto;Singapore;1664;1728;1402051005
tuananh2209;Vietnam;1620;1620;1410490827
sanilj;OTHER;1645;1645;1413477863
olevino;Russia;1738;1846;1399377779
sh0t;Japan;1585;1726;1469757855
ywk248248;OTHER;1564;1564;1338111180
leekc;Hong Kong;1624;1624;1440471077
75249;OTHER;1726;1726;1293978069
ChibU;Iran;1615;1730;1476810484
AkazaAkari;China;1743;1743;1358395727
Crossguard;OTHER;2272;2272;1537524164
VodkaInTheJar;Bulgaria;2177;2177;1554544406
abdul_fm;Kazakhstan;1598;1598;1410526488
FlashSeeker;OTHER;1707;1757;1483344977
EdgeLuxe;OTHER;1518;1518;1282142231
masoudcs;Iran;1522;1610;1285597646
new_doubleh;China;2113;2192;1361605325
Skile;South Korea;1652;1792;1436058262
Performer.S;China;1883;2060;1483109428
Robit;OTHER;1740;1740;1432049810
adaabao;OTHER;1747;1807;1302702155
cool123123;OTHER;1587;1587;1538636975
EKASMA;OTHER;2017;2017;1400148906
cyyyy;China;1660;1688;1483090095
Bharat1756;India;1905;1905;1496073988
luoxinchen;China;1971;2049;1413298079
zetilovn;Sweden;1888;2187;1296377372
bobogei81123;Taiwan;2137;2220;1301742757
ideacos0;OTHER;1527;1527;1330828179
LeMieux;Kazakhstan;1982;2127;1298122158
Love_Kazuha;Vietnam;1881;1881;1457155631
uniea;OTHER;1644;1644;1541508135
heartsker;OTHER;1581;1581;1568737149
mhdx;China;1679;1682;1514038780
Time_limit;OTHER;1591;1591;1397806052
DDDickWWW;OTHER;1524;1527;1540121140
Iamoni;Kazakhstan;1623;1623;1518267029
sunbaofeng;China;1736;1739;1339302798
yhx-12243;China;2490;2542;1515472926
Rocketyyh;OTHER;1889;1889;1568551966
adixod;OTHER;1627;1627;1381677017
JangWonyoung71ti;OTHER;1898;1898;1545139280
Jgodream;OTHER;1516;1516;1432134941
Shkiper;Russia;1869;1897;1318591566
nyunyunyunyu;China;1520;1520;1365327307
TaO_;OTHER;1636;1636;1563977764
CLIFFMASTER;OTHER;1636;1636;1552068386
sarthakag;India;1704;1797;1403349653
Objective-H;OTHER;1593;1667;1389748229
renadeen;Russia;1558;1973;1417712530
rishabh.ranjan;OTHER;1707;1731;1545150488
sutherland;OTHER;1521;1521;1525622938
ywwuyi;OTHER;1525;1525;1519540468
1574354102;China;1516;1564;1527640406
zzk;China;1834;1834;1360680611
Boterphile;OTHER;2078;2226;1409328687
ANTIApp;OTHER;2014;2014;1380637071
misterfourtytwo;Belarus;1848;1848;1324706018
mac_bie;Poland;1758;1813;1538920289
Lagoon_;China;2151;2151;1546061497
m0m0c;China;1924;1994;1374910650
god;OTHER;1561;1649;1440664242
Lucky__Boy;Vietnam;1691;1867;1479569393
shalu1510;OTHER;1531;1531;1469526784
dachunan;OTHER;1698;1698;1401605503
ugnthesea;OTHER;1731;1731;1363525351
ymwengsifan;OTHER;1680;1680;1358346814
Derino;United States;1929;1937;1452790254
omarty;France;1799;1824;1441901061
pflueger;United States;2363;2363;1403294076
Hoi_koro;Japan;2185;2328;1445846945
thnkndblv;Mexico;1797;1933;1265060741
ngs_436;OTHER;1639;1639;1550996118
x2012303540x;OTHER;1627;1631;1402242399
HarryWu;China;1623;1881;1533966432
S.Jindal;India;1903;1903;1482420402
Tianhen;OTHER;2308;2308;1550929847
Hwhitetooth;China;2222;2308;1380208834
190510;OTHER;1530;1646;1274262250
amsen;Iran;1949;2190;1439919186
greg.lcrr;France;1622;1771;1504269779
Tajikistan;Tajikistan;1526;1526;1556031962
kkktym;OTHER;1627;1627;1554471653
fidofido;OTHER;1566;1566;1537699732
Mr.ugly;China;1538;1538;1513858167
cryboy;OTHER;1574;1574;1520239233
fractalon;Ukraine;1731;1760;1390848835
Multifarious;United States;1838;1838;1268176543
vyrtus;OTHER;1591;1591;1381432411
armand;Armenia;1685;1750;1326117487
philologist;OTHER;1965;2130;1383230348
xiezichen;OTHER;1555;1555;1471608368
TiChuot;Vietnam;1736;1736;1372602043
Handsome2004;OTHER;1594;1594;1560475464
catsworld;China;1802;1802;1451541693
chreak;OTHER;1725;1725;1372938418
07akioni2;OTHER;1670;1700;1508769904
torpedo;Bangladesh;1622;1895;1418411492
Birdy_C;OTHER;1691;1691;1533800096
JackSparrow;OTHER;1547;1559;1270830316
Coward;OTHER;1906;1933;1438746512
huuphuc;Vietnam;1631;1734;1524405037
Danielisme;China;1515;1515;1328106326
BumbleBeee;OTHER;1796;1796;1531497830
abid1;Bangladesh;1536;1706;1366456988
bloodynacho;OTHER;1699;1699;1423636679
roy_gao;China;1651;1651;1386251099
Tribbiani;OTHER;2012;2012;1438330094
jimmy19990;China;1587;1587;1470572800
Eyzy;OTHER;1636;1636;1529294752
sundesh;India;1608;1608;1533576169
baegel;OTHER;1581;1670;1439944584
kotokur;Russia;1522;1530;1285321847
johnnash;India;1614;1692;1386162827
maoyu;OTHER;1575;1575;1302399545
LimitSY;OTHER;1721;1721;1349960747
hua;United States;1689;1689;1300561138
anarkali;OTHER;1526;1569;1558883376
zhengjl12;China;1553;1637;1355036471
Ehanla2;OTHER;1706;1740;1536818224
Minyoo;India;1750;1850;1487989049
iamlgkm;OTHER;1906;1906;1445307941
yick;China;1512;1620;1410101217
crbtmac_;OTHER;1508;1584;1286460407
pablobce;Argentina;1772;1797;1349398153
Thiiuu;OTHER;1727;1727;1413513637
Implementation;OTHER;1730;1826;1492763778
vishfrnds;India;1954;1954;1374903565
Leikari;OTHER;1597;1597;1300551777
SourMongoose;United States;1600;1600;1450818506
Jiburiru;Taiwan;1690;1723;1510572474
scushuaishuai;OTHER;1815;1815;1467858254
mustrumr;OTHER;1690;1690;1342039275
jay23jack;OTHER;1630;1630;1267253154
yaoling1997;China;1996;1996;1390116196
thnbk56;OTHER;1549;1549;1478085375
cxk0707;China;1946;1946;1299375082
ixvii0iv;China;1813;1895;1470948617
pjzzz;OTHER;1620;1620;1549806942
yowa;Japan;1627;1814;1286441749
guanhuai04;OTHER;1902;1902;1439196399
kwetril;Belarus;1783;1783;1288607918
loli-con;OTHER;1586;1717;1390538323
zbych;OTHER;1569;1569;1441606013
Anmol17220;India;2025;2060;1519622097
tt4;Japan;1599;1599;1518861070
FarmerDon;OTHER;1503;1503;1501714850
camypaper;Japan;2420;2420;1372431193
Brioche;OTHER;1697;1697;1537093092
WayneTimer;OTHER;1598;1692;1389931494
Kengreville;France;1670;1830;1473443595
sirknightingfail;United States;2225;2225;1436746798
rms_26;India;1529;1529;1470906228
super_aiderton;OTHER;1602;1651;1543896946
hanfei19910911;OTHER;1738;1738;1359382705
facepalmist;OTHER;1532;1670;1269661741
63170049DacDD;Vietnam;1957;1957;1567782227
MichelJ;Belgium;1679;1679;1491811939
12w;OTHER;1507;1523;1476519234
ek3ru8m4;OTHER;1744;1744;1487059526
mahfuz_alam;Bangladesh;1561;1625;1423771636
krzybe;OTHER;1523;1523;1452785869
Kivi;Russia;1953;1953;1295113195
ghostkkk;OTHER;1595;1602;1487850874
WuxinyuJason;China;1534;1591;1354275592
haleemullah;OTHER;1521;1521;1316014366
karansiwach360;India;1898;1899;1443133492
Agcer;OTHER;1544;1544;1552557571
I_Love_Meow;OTHER;1948;1948;1481540097
yashgulani;India;1656;1717;1482576033
wangju;OTHER;1608;1608;1517230900
didyxdi;China;1540;1540;1357131204
thinkcentre_ns;India;1768;1768;1441805366
Shakugan_No_Shana;China;1809;1832;1441873609
benedemon;India;1576;1764;1423109664
PiffNP;OTHER;1682;1888;1450759523
sam721;Venezuela;1852;1996;1363836136
khushman1;OTHER;1581;1679;1318904879
54tiancai;OTHER;1704;1704;1394104463
cheesilisk;Canada;1586;1616;1547002221
TiredHyunjin;OTHER;1552;1552;1489230348
NeT;OTHER;1761;1774;1267947918
mty;OTHER;1714;1714;1357882813
BarryBrennan;OTHER;1632;1632;1530385923
Trytrihjyuki;OTHER;1656;1656;1490027932
Lawliet;OTHER;2133;2139;1501039744
Jaune_Arc;OTHER;2176;2176;1554512523
Acerolaorion;China;2200;2200;1487902586
longlonglong123;OTHER;1560;1560;1456840817
PinkieDashForever;OTHER;2152;2152;1318596089
cfhwy;China;1904;1904;1517546366
Slamur;Russia;2196;2289;1267503659
ffao;Brazil;2375;2719;1322910152
zxddavy;OTHER;1593;1670;1346393696
cherry00;OTHER;1631;1631;1480482956
aaronzlq;OTHER;1568;1659;1362734354
adekawantstosleep;Kazakhstan;1511;1534;1540614343
Narg;Russia;1831;2058;1266186746
morena;Turkmenistan;1655;1727;1328690398
dan.ghita;Romania;1730;1730;1385574098
sbckvnl;OTHER;2051;2083;1499788987
cirno-9;Japan;1733;1733;1318513099
olpetOdessaONU;Ukraine;2120;2208;1288266522
jzc;China;2186;2186;1377360205
qu1ck;Georgia;1734;1740;1271329603
xizen;OTHER;1645;1714;1391496391
potato_head;India;1646;1695;1394456365
vjvjain0;India;1650;1650;1518245075
gconeice;China;1747;1747;1379075242
Krainov_Dmitry;Russia;1930;2049;1292075928
DANDROZAVR;Belarus;1998;1998;1487398859
kimhasang;OTHER;1982;1982;1472471228
kulych;Czechia;1738;1781;1314092710
uc-nuts;Netherlands;1970;2115;1322470489
rupxup;OTHER;1892;1892;1268378056
Tulchinskyi_Eduard;OTHER;1715;1715;1363509516
flying_whale;OTHER;1567;1567;1557986610
Ramadhir_Singh;India;1696;1696;1539878872
nkspark;China;1807;1807;1465445547
reaIity420;OTHER;1763;1763;1525182737
DefinitelyNotGreenGrape;OTHER;2050;2050;1422550610
cumt_fyj971217;OTHER;1950;1950;1505885079
inbarking;Israel;1987;2062;1442330625
HellTomorrow;China;1999;1999;1526651950
wsxedcrfv;Turkey;1725;1725;1555534963
anon007;OTHER;1553;1553;1424792953
92ada;OTHER;1721;1721;1492840843
Leonidas;Greece;1710;1710;1356589280
ojasvig;India;1567;1657;1330525307
ahmed.abdrabo;Egypt;1720;1754;1277834546
GreedyIsGood;OTHER;1561;1580;1473779425
hanyin;China;1538;1538;1437792078
ReliableExcaDemo;Vietnam;2160;2160;1513232646
nihalgeorge01;OTHER;1561;1561;1543759382
karpinski;Poland;1754;1776;1268643568
Yukinoemt;Japan;1605;1605;1507361980
Articuno;OTHER;1545;1545;1270133682
Flokkie;OTHER;2116;2116;1501411317
kulac713;OTHER;1549;1549;1514028528
Nick.Wilde;China;1985;1985;1467423150
hnu0238;China;1724;1724;1317452100
the_art_of_war;Uzbekistan;2338;2350;1424791616
Star_Feel;OTHER;1755;1755;1521960793
ilshin;South Korea;1602;1608;1533511522
windniw;OTHER;1567;1660;1438767618
harry12;OTHER;1576;1576;1534606664
Gordinho;Brazil;1865;1865;1459166803
OliKoJo;Canada;1684;1764;1366295287
Vlad1234;OTHER;1562;1562;1315744170
NewIdea;OTHER;1852;1897;1448791359
plourde27;United States;1564;1646;1557011251
AshveenBansal;OTHER;1736;1736;1505055423
battRado;Bulgaria;1719;1719;1371215953
zylzyl;OTHER;1762;1797;1524460557
at_adam;OTHER;1557;1658;1394015967
MYNAMEISSHARIFUL;Bangladesh;1655;1728;1513866482
nhphuongltv;Vietnam;1832;2107;1347090823
jingg.cxy;China;1702;1874;1353339932
mezhaka;Germany;1501;1501;1318515703
ZhouXingXings;China;1736;1789;1405599680
paruki;Japan;1912;2089;1442216364
alepic;Italy;1811;1812;1466579214
woshijuruo;China;1848;1848;1375761108
aidarbiktimirov;OTHER;1576;1605;1330644771
Vintarel;France;1609;1787;1367694991
sensei11;OTHER;2043;2043;1416377184
afiyet;OTHER;1528;1528;1448983555
imrookie;Turkey;1538;1642;1480081076
Hatsune_Miku;OTHER;1598;1835;1384141236
Dawn_Smith;China;1596;1596;1463111823
Yoona;OTHER;1890;1951;1393919709
wzrost;India;1515;1569;1562100557
wy506122121;OTHER;1721;1895;1523803601
kynowoo;OTHER;1573;1573;1466746537
Dorro_D;Russia;1566;1566;1485345851
the.hulk;Macedonia;1870;1870;1523290352
Swrrt;OTHER;1893;1893;1284037485
chernovik;OTHER;1509;1659;1317821309
BIV;Ukraine;1743;1805;1288885404
giorgibagdavadze;Georgia;1522;1568;1337170150
Quasrain;China;2083;2083;1491832932
A_random_man;OTHER;1894;1894;1547388442
Vshining;Russia;1629;1697;1478629401
fox1120;OTHER;1615;1615;1558013287
zweig;OTHER;1599;1618;1487604286
Sealed;Bosnia and Herzegovina;1725;1725;1300032249
animeshpathak16;OTHER;1557;1566;1534266483
Enigma_Inu;China;1738;1827;1487873028
GoldExperience;China;2407;2407;1391408227
abhishek09;OTHER;1642;1666;1372428293
itisatest;OTHER;1799;1806;1555068824
TinyDumpling;China;1826;1829;1520753725
Cromel;Belarus;1642;2105;1289377417
Jesus;Peru;1690;1821;1267471799
Make_CYF_Great_Again;OTHER;1590;1590;1550587024
Performer.J;OTHER;1618;1618;1543079164
DmitryGrigorev;Russia;2743;2771;1471722786
16110502142tx1604;China;1617;1617;1481037421
MartinLele;OTHER;1955;1955;1505133165
swapnil159;India;1803;1901;1499885848
alexbogo;Russia;1511;1593;1267475930
TranThuyLuc;OTHER;1792;1908;1446798391
hungsonk55cbh;Vietnam;1504;1504;1413535238
oimotor;OTHER;1790;1837;1390400026
dmil;Serbia;1612;1680;1472662665
haleyk100198;Hong Kong;2182;2182;1463224202
Messi_The_Legend;OTHER;1655;1672;1521908044
_R_boukensha;United States;1945;1945;1475624634
Djovak;Serbia;1645;1811;1536862561
mashiron;OTHER;1746;1874;1410259566
ynchsung;Taiwan;1645;1645;1409893743
Mohamed-Dimashky;Syria;1521;1539;1424772559
LunaFire2010;OTHER;1697;1697;1284124388
Coefficient;OTHER;1519;1565;1567173636
hackermannfunction;Kazakhstan;1929;2271;1266917497
wao.uchiha;OTHER;1717;1717;1367766204
Toptachamann;Ukraine;1604;1609;1470923855
wh0509;China;1541;1713;1508221470
Temirulan;Kazakhstan;2141;2445;1313741389
MrMetolf;OTHER;1642;1642;1541581665
Juniorandrade;Brazil;2061;2061;1373423709
mahdiE;OTHER;1593;1593;1383378788
pootis;OTHER;1744;1744;1437270690
Bumbler;India;1505;1627;1383211784
priyesh_coder;India;1735;1735;1536254730
XarrisApoLemeso;OTHER;1740;1817;1523371984
vegsu848;Russia;1533;1664;1510480254
EndRay;OTHER;2308;2308;1488718962
DunnoY;OTHER;1712;1712;1528716522
ndari;OTHER;1646;1646;1542553310
CARLAO_BORRACHA;Brazil;2132;2237;1520683938
Henry0;OTHER;2084;2084;1523364897
Fantastic2009;China;1750;1750;1496451759
_Shirone_;Vietnam;1537;1576;1454084472
visitorplease;Egypt;1693;1762;1556830059
CJYeong;Japan;2222;2222;1529544802
jianmodgqb;OTHER;1868;1868;1274280281
CVK;United States;1580;1657;1285587626
shaoc;OTHER;1570;1668;1385106009
wenwenla;OTHER;1673;1673;1487922512
YuriAO;Cuba;1689;1765;1417539216
cunt;Chad;2248;2279;1557782583
pr3pony;Taiwan;2249;2297;1425022047
kingmouse;OTHER;1550;1550;1452590607
CountZero;OTHER;1799;1799;1303280137
vignesh_m;India;1576;1904;1405865961
jainam_rocks;OTHER;1604;1658;1479916803
Arrthu;OTHER;1511;1550;1485844746
MaxMeijer;OTHER;1520;1589;1438595888
13022001;OTHER;1796;1796;1404478743
osama.afifi;Egypt;1640;1676;1359849702
thomasfangyi;OTHER;1697;1697;1448562455
TPF;China;1574;1686;1372839798
dannmmaster;Belarus;1629;1629;1464687807
muditsurana;India;1613;1643;1471683169
takio;China;2401;2413;1390197120
ddjing;China;1662;1761;1464238486
rekursion;OTHER;1519;1519;1488364738
sdfsdfdfsdsf;OTHER;1930;1930;1476483589
flame-alchemist;India;1555;1693;1378399933
pedish;OTHER;1561;1679;1432655809
yjp;OTHER;1515;1515;1453879812
minhtung04042001;Vietnam;1925;1925;1479229624
lzqaq;China;2196;2196;1530627823
AhmedEzzatG;Egypt;1725;1768;1541504689
rajmanvar;India;1789;1789;1406617445
SGI;OTHER;1572;1572;1348684531
Dfkdsmbd;OTHER;1692;1692;1518665853
lpld;OTHER;1829;1914;1310144479
cherudim9;OTHER;2123;2123;1345256689
csgocsgo;India;1618;1682;1477217759
er0w;OTHER;2130;2153;1534336223
f4ded4k;India;1699;1699;1527603264
Bysess_0512;OTHER;1520;1520;1538646227
Isshiki_Iroha;OTHER;1778;1778;1430404112
love46;OTHER;1710;1710;1349616585
a70babat;OTHER;1869;1869;1267448147
Nero_my;OTHER;1574;1622;1563976003
kaiming;China;1685;1685;1515130580
Gogis;OTHER;1642;1642;1384556280
2473345554;China;1672;1672;1477380111
shivamgarg210;OTHER;1613;1658;1430840950
blake_786;OTHER;1974;1974;1474116792
wzc1989;OTHER;1741;1741;1267938942
arti;Kazakhstan;1917;2082;1264780611
Zuza;Croatia;2441;2441;1384274103
chazevishnu267;India;1553;1553;1421480166
Drozd_off;Russia;1910;1910;1465928045
illuminati_confirmed;OTHER;1736;1736;1429456708
makeecat;China;1512;1625;1345449924
billy_scabilly;Greece;1714;1731;1330823121
wasyl;Poland;2177;2255;1493680732
Raulesto;OTHER;1532;1532;1435062988
WuHongxun;China;2367;2460;1390226832
Sloe;OTHER;1664;1693;1384425938
johnfn;United States;1569;1592;1274687882
zchahaha;China;1798;1798;1475476335
aassddfqf;Belarus;1520;1521;1430879717
kapilks;India;1656;1745;1439762713
antonrd;Bulgaria;1650;1650;1285394855
frosty319424;China;1549;1580;1304309833
czommerfelds;Switzerland;1573;1624;1445088247
innopure;China;1521;1521;1526308376
sikander_nsit;India;1706;2055;1356768752
pierre5340;OTHER;1570;1570;1468930406
zaweisitia;OTHER;1751;1751;1504272108
2017212212283;OTHER;1740;1765;1544450019
atulhjp;OTHER;1657;1657;1471385626
Vaghar;Russia;1698;1698;1332853102
pperm;Russia;2174;2442;1266508478
Richard_Head;Gabon;1666;1666;1558867300
hqviet;OTHER;1624;1624;1561965587
dhui;Canada;1739;1739;1370127280
BearPear;OTHER;1694;1694;1448262820
chen111;OTHER;1814;1814;1381410869
secrecy100;OTHER;1616;1616;1559569286
xxxxxxxxxx;Bangladesh;1528;1528;1432026977
lapadcho;OTHER;1566;1566;1460827200
cxlove;China;2307;2370;1328887334
30V0TAR_B0P0HA;Russia;1836;1842;1514153393
progmatic2;Belarus;2272;2606;1389095333
jjikkollp;China;1906;1954;1504283321
mrloser;Vietnam;1721;1799;1401629951
7____24;OTHER;1551;1551;1550910877
youdontknowme;Vietnam;1810;1810;1427370076
jhyjhy;China;1955;2138;1374912641
hxc2101;OTHER;1501;1559;1513995837
zhadizadeh;Iran;1648;1671;1410090250
Adam_Yusupov;Uzbekistan;1722;1722;1394027809
ymXLk;OTHER;1726;1726;1359382315
masteryyf;OTHER;1606;1606;1430406544
dumb_ape;India;1615;1709;1497531876
Lalita;OTHER;1547;1617;1401178844
jijiamingxiangshanghong;OTHER;1823;1867;1501507059
BhaiTuAHeeKar;India;1655;1655;1430649728
anowar1112;Bangladesh;1603;1603;1384843745
0101-1001;India;1914;2149;1477741965
yfchen;OTHER;1651;1651;1286761796
WIZeaz;China;1779;1779;1531751113
all_too_well;OTHER;1633;1677;1556210050
statical;OTHER;1603;1617;1482051020
wust_moqi;OTHER;1559;1728;1368356327
diraria;Russia;2123;2123;1400326608
Star-chan;OTHER;1744;1744;1343019874
akshatb;India;1928;2060;1364407494
Abh1ram;OTHER;1532;1532;1489488807
DeadManR;Belarus;1569;1569;1538807006
ziwen;China;1746;1779;1533895600
checkCheck;OTHER;1650;1650;1435244440
taskooh;OTHER;1815;1894;1377530691
ihereglam;OTHER;1517;1517;1371992799
hacker1;OTHER;1578;1658;1386174410
Collypso;Azerbaijan;1638;1638;1513263910
zzyhuajuan;OTHER;1511;1536;1533119320
k790alex;Mexico;1572;1670;1374386900
s_h_shahin;Bangladesh;1926;2006;1424798419
p0ny;OTHER;1577;1594;1485608475
haliloglu;Turkey;1541;1665;1316091504
chetankakkar;OTHER;1597;1641;1418146467
1010;OTHER;1726;1726;1290700360
tomarint;Japan;1615;1735;1550925762
Zuikaku;OTHER;1964;2050;1488095415
fblogy;OTHER;2281;2291;1414411768
IRIA;OTHER;1626;1626;1518565875
sithope;China;1749;1883;1397352967
qt666;OTHER;1513;1520;1475492527
songpengyu;China;1947;1947;1501212013
qini7;OTHER;1576;1576;1346081225
congthanh123;Vietnam;1912;2132;1394712741
MK1;OTHER;1535;1535;1328826997
OnlyGetAC;OTHER;1774;2053;1550257021
S0R3L0S3R;OTHER;1636;1636;1489557288
Ra_32bit;OTHER;1562;1562;1454423446
killzisme;OTHER;1740;1740;1338721213
adastra;Turkey;1542;1542;1426185028
chowyunfat;OTHER;1520;1520;1280126594
kashima;OTHER;1599;1599;1527913628
ahcl123123123;OTHER;1610;1610;1526199141
maroonrk;Japan;2896;3118;1437974478
yuma_;OTHER;2212;2266;1444989210
maverick117;China;1506;1506;1454650575
0e352a;Iran;1681;1681;1420135908
proggerkz;Kazakhstan;1580;1634;1524196573
MHY;OTHER;1592;1592;1401593608
ryansee;Singapore;2041;2135;1533876765
fizzywater;OTHER;1589;1589;1352704485
IDoNotKnowAnything;OTHER;1658;1658;1491416353
Janeiro;OTHER;1510;1510;1412159288
zinedinezidane;Spain;1636;1636;1352038931
hraj0409;OTHER;1502;1502;1542378505
asas;Taiwan;1674;1714;1321354768
kkaly;OTHER;1768;1819;1521623600
Icemanack;OTHER;1511;1511;1337178202
Artino;OTHER;1514;1514;1383465507
Owaski;China;1986;2114;1416745769
Lavrentiy;Ukraine;1742;1742;1397835574
Furukawa-Nagisa;OTHER;2096;2255;1510898669
johnjq;Brazil;2003;2096;1350185283
InternetPerson10;OTHER;1633;1633;1545985352
unprost;Moldova;1900;1916;1268307631
gelraen;OTHER;1510;1510;1308596244
memorizes;OTHER;1707;1707;1546076202
Kaldybaev;Kyrgyzstan;1634;1634;1452504323
dovix911;Italy;1724;1728;1324756257
sking32;Chile;1568;1575;1426100539
erzhan;Kazakhstan;1531;1720;1285591726
catupper;Japan;2407;2407;1286460743
suda1827406024;OTHER;1600;1600;1540299200
mgy;OTHER;1679;1706;1323225427
ufo008ahw;China;1744;1755;1272324043
overnite.runner;Brazil;1742;1742;1409466148
Nicu;Romania;1546;1608;1548185045
Veillan;OTHER;1529;1529;1398420242
Bek13t;Kazakhstan;1610;1743;1347374677
Mr.Hollow;OTHER;1869;1869;1458480018
Avatar_Panda;OTHER;1507;1507;1422929884
swust5120171204;China;1721;1721;1547024935
almas.kenes;Kazakhstan;1576;1576;1506747998
-Voyager-;India;1944;1944;1434449578
gpf2333;China;1712;1815;1536239405
superspazz;United States;1969;1969;1432048233
xhl_kogitsune;Japan;2032;2032;1326898346
Egorius;Russia;1517;1517;1333715127
bringmetolife;OTHER;1649;1680;1504158532
SSherry;OTHER;1681;1753;1376744920
luohao251;OTHER;1922;1922;1353918828
Dialga;China;1675;1675;1381222732
ash1794;India;1770;1848;1357294978
